app_info.firebase_app_id,app_info.id,app_info.install_source,app_info.install_store,app_info.version,device.advertising_id,device.browser,device.browser_version,device.category,device.is_limited_ad_tracking,device.language,device.mobile_brand_name,device.mobile_marketing_name,device.mobile_model_name,device.mobile_os_hardware_model,device.operating_system,device.operating_system_version,device.time_zone_offset_seconds,device.vendor_id,event_bundle_sequence_id,event_date,event_dimensions,event_name,EVENT_PARAM.content_type,EVENT_PARAM.country,EVENT_PARAM.create,EVENT_PARAM.delta,EVENT_PARAM.displayType,EVENT_PARAM.engagement_time_msec,EVENT_PARAM.firebase_event_origin,EVENT_PARAM.firebase_previous_class,EVENT_PARAM.firebase_previous_id,EVENT_PARAM.firebase_screen,EVENT_PARAM.firebase_screen_class,EVENT_PARAM.firebase_screen_id,EVENT_PARAM.item_id,EVENT_PARAM.item_name,EVENT_PARAM.previous_app_version,EVENT_PARAM.provider,EVENT_PARAM.roomName,EVENT_PARAM.start,EVENT_PARAM.stop,event_previous_timestamp,event_server_timestamp_offset,event_timestamp,event_value_in_usd,geo.city,geo.continent,geo.country,geo.metro,geo.region,geo.sub_continent,Index,platform,stream_id,traffic_source.medium,traffic_source.name,traffic_source.source,user_first_touch_timestamp,user_id,user_ltv,USER_PROPERTIES.first_open_time,user_pseudo_id
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,11262,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,23,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,5050,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,24,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,5572,auto,,,SelectDisplayDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,25,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,4656,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,26,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,2604,auto,,,SelectDisplayDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,27,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,10314,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,28,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,5111,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,29,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,6777,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,30,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,WATCH_NO_LIVE_TV,,,,,,,app,,,WatchLiveTV_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53498E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,3,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,4737,auto,,,WatchLiveTV_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,31,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,4299,auto,,,AudioConfirmation_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,32,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,5903,auto,,,SelectAudioInput_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,33,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,11703,auto,,,HomeScreen_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,34,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,1899,auto,,,VoiceControl_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,35,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,FIND_MY_REMOTE,,,,,,,app,,,HomeScreen_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,4,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,13055,auto,,,HomeScreen_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,36,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,6,20180901,,user_engagement,,,,,,11105,auto,,,VoiceControl_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1451665,1.53583E+15,,San Mateo,Americas,United States,,California,,37,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,1500,auto,,,VoiceControl_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,38,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,1224,auto,,,HomeScreen_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,39,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,8117,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,40,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,21198,auto,,,SelectDisplayDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,41,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,8718,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,42,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,1796,auto,,,InputConnection_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,43,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,8326,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,44,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,3656,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,45,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,6773,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,46,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,7731,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,47,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,2878,auto,,,StartBTPairing_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,48,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,4025,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,49,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,1110,auto,,,InputConnection_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,50,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,21780,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,51,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,4036,auto,,,InputConnection_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,52,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,1943,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,53,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,6653,auto,,,SelectOtherDevices_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,54,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
1:459838458576:android:05cbcecad0b8a3f2,com.logi.pavarotti.stg,com.android.packageinstaller,,1.0.32,,,,mobile,No,en-us,ZTE,Axon 7,A2017U,ZTE A2017U,ANDROID,7.1.1,-25200,,7,20180901,,user_engagement,,,,,,26867,auto,,,Octopus_ReturnUserFlow,MainActivity,5.72452E+18,,,,,,,,1.53583E+15,1947652,1.53583E+15,,San Mateo,Americas,United States,,California,,55,ANDROID,1290866481,(none),(direct),(direct),1.53498E+15,,,1.53498E+15,04615b4e8d2624118b3c78d7cd4d407a
